PERIODO ACADEMICO,FACULTAD,CODIGO UNIDAD DE ESTUDIO,CODIGO DEL GRUPO,CREDITOS,TIPO DE OFERTA,TIPOLOGIA,DENOMINACION GRUPO,COD_DUMI_1,DUMI_1,COD_DUMI_2,DUMI_2,COD_DUMI_3,DUMI_3,COD_DUMI_4,DUMI_4,COD_DUMI_5,DUMI_5,COD_DUMI_6,DUMI_6,DIRECTOR UNIDAD DE ESTUDIO,FECHA INICIO,FECHA FINAL,HORA DE INICIO,HORA FINAL,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,DOMINGO
2025-2,FIN,IFPN0006,IFPN0006S204,3,S2,NUCLEAR, ALGEBRA LINEAL S2G4,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,12:00:00,13:29:00,,MARTES N406 CALLE79,,JUEVES N406 CALLE79,,,
2025-2,FIN,IFPN0006,IFPN0006S205,3,S2,NUCLEAR, ALGEBRA LINEAL S2G5,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,10:00:00,11:29:00,,MARTES N404 CALLE79,,JUEVES N404 CALLE79,,,
2025-2,FIN,IFPN0006,IFPN0006S206,3,S2,NUCLEAR, ALGEBRA LINEAL S2G6,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,14:00:00,15:29:00,,MARTES N406 CALLE79,,JUEVES N406 CALLE79,,,
2025-2,FIN,IFPN0006,IFPN0006S207,3,S2,NUCLEAR, ALGEBRA LINEAL S2G7,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,23.07.2025,21.11.2025,14:00:00,15:29:00,,,MIERCOLES N616 CALLE79,,VIERNES N616 CALLE79,,
2025-2,FIN,IFPN0006,IFPN0006S208,3,S2,NUCLEAR, ALGEBRA LINEAL S2G8,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,12:00:00,13:29:00,,MARTES N608 CALLE79,,JUEVES N608 CALLE79,,,
2025-2,FIN,IFPN0006,IFPN0006S209,3,S2,NUCLEAR, ALGEBRA LINEAL S2G9,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,23.07.2025,21.11.2025,16:00:00,17:29:00,,,MIERCOLES N506 CALLE79,,VIERNES N506 CALLE79,,
2025-2,FIN,IFPN0006,IFPN0006S210,3,S2,NUCLEAR, ALGEBRA LINEAL S2G10,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,21.07.2025,19.11.2025,16:00:00,17:29:00,LUNES N612 CALLE79,,MIERCOLES N612 CALLE79,,,,
2025-2,FIN,IFPN0006,IFPN0006S211,3,S2,NUCLEAR, ALGEBRA LINEAL S2G11,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,12:00:00,13:29:00,,MARTES N404 CALLE79,,JUEVES N404 CALLE79,,,
2025-2,FIN,IFPN0006,IFPN0006S213,3,S2,NUCLEAR, ALGEBRA LINEAL S2G13,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,10:00:00,11:29:00,,MARTES N512 CALLE79,,JUEVES N512 CALLE79,,,
2025-2,FIN,IFPN0006,IFPN0006S214,3,S2,NUCLEAR, ALGEBRA LINEAL S2G14,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,23.07.2025,21.11.2025,14:00:00,15:29:00,,,MIERCOLES N706 CALLE79,,VIERNES N706 CALLE79,,
2025-2,FIN,IFPN0006,IFPN0006S215,3,S2,NUCLEAR, ALGEBRA LINEAL S2G15,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,16:00:00,17:29:00,,MARTES L811 CALLE78,,JUEVES L811 CALLE78,,,
2025-2,FIN,IFPN0006,IFPN0006S216,3,S2,NUCLEAR, ALGEBRA LINEAL S2G16,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,10:00:00,11:29:00,,MARTES N706 CALLE79,,JUEVES N706 CALLE79,,,
2025-2,FIN,IFPN0006,IFPN0006S217,3,S2,NUCLEAR, ALGEBRA LINEAL S2G17,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,14:00:00,15:29:00,,MARTES N706 CALLE79,,JUEVES N706 CALLE79,,,
2025-2,FIN,IFPN0006,IFPN0006S219,3,S2,NUCLEAR, ALGEBRA LINEAL S2G19,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,23.07.2025,21.11.2025,18:00:00,19:29:00,,,MIERCOLES N716 CALLE79,,VIERNES N716 CALLE79,,
2025-2,FIN,IFPN0006,IFPN0006S220,3,S2,NUCLEAR, ALGEBRA LINEAL S2G20,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,18:00:00,19:29:00,,MARTES N403 CALLE79,,JUEVES N403 CALLE79,,,
2025-2,FIN,IFPN0008,IFPN0008C301,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G1,IFP00112C301,DUMI ALGORITMOS Y PROGRAMACION C3G1,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,21.07.2025,17.09.2025,06:00:00,07:59:00,LUNES L901 CALLE78,,MIERCOLES L901 CALLE78,,,,
2025-2,FIN,IFPN0008,IFPN0008C301,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G1,IFP00112C301,DUMI ALGORITMOS Y PROGRAMACION C3G1,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,25.07.2025,19.09.2025,06:00:00,07:59:00,,,,,VIERNES N410 CALLE79,,
2025-2,FIN,IFPN0008,IFPN0008C302,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G2,IFP00112C302,DUMI ALGORITMOS Y PROGRAMACION C3G2,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,23.07.2025,19.09.2025,12:00:00,13:59:00,,,MIERCOLES  ,,VIERNES  ,,
2025-2,FIN,IFPN0008,IFPN0008C302,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G2,IFP00112C302,DUMI ALGORITMOS Y PROGRAMACION C3G2,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,21.07.2025,15.09.2025,12:00:00,13:59:00,LUNES L810 CALLE78,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C303,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G3,IFP00112C303,DUMI ALGORITMOS Y PROGRAMACION C3G3,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,21.07.2025,15.09.2025,10:00:00,11:59:00,LUNES L810 CALLE78,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C303,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G3,IFP00112C303,DUMI ALGORITMOS Y PROGRAMACION C3G3,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,23.07.2025,19.09.2025,10:00:00,11:59:00,,,MIERCOLES  ,,VIERNES  ,,
2025-2,FIN,IFPN0008,IFPN0008C304,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G4,IFP00112C304,DUMI ALGORITMOS Y PROGRAMACION C3G4,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,21.07.2025,15.09.2025,12:00:00,13:59:00,LUNES L701 CALLE78,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C304,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G4,IFP00112C304,DUMI ALGORITMOS Y PROGRAMACION C3G4,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,23.07.2025,19.09.2025,12:00:00,13:59:00,,,MIERCOLES  ,,VIERNES  ,,
2025-2,FIN,IFPN0008,IFPN0008C305,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G5,IFP00112C305,DUMI ALGORITMOS Y PROGRAMACION C3G5,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,25.07.2025,19.09.2025,08:00:00,09:59:00,,,,,VIERNES L814 CALLE78,,
2025-2,FIN,IFPN0008,IFPN0008C305,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G5,IFP00112C305,DUMI ALGORITMOS Y PROGRAMACION C3G5,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,23.07.2025,17.09.2025,08:00:00,09:59:00,,,MIERCOLES  ,,,,
2025-2,FIN,IFPN0008,IFPN0008C305,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G5,IFP00112C305,DUMI ALGORITMOS Y PROGRAMACION C3G5,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,21.07.2025,15.09.2025,08:00:00,09:59:00,LUNES N307 CALLE79,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C306,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G6,IFP00112C306,DUMI ALGORITMOS Y PROGRAMACION C3G6,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,25.07.2025,19.09.2025,10:00:00,11:59:00,,,,,VIERNES L713 CALLE78,,
2025-2,FIN,IFPN0008,IFPN0008C306,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G6,IFP00112C306,DUMI ALGORITMOS Y PROGRAMACION C3G6,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,23.07.2025,17.09.2025,10:00:00,11:59:00,,,MIERCOLES  ,,,,
2025-2,FIN,IFPN0008,IFPN0008C306,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G6,IFP00112C306,DUMI ALGORITMOS Y PROGRAMACION C3G6,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,21.07.2025,15.09.2025,10:00:00,11:59:00,LUNES L701 CALLE78,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C307,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G7,IFP00112C307,DUMI ALGORITMOS Y PROGRAMACION C3G7,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,21.07.2025,17.09.2025,16:00:00,17:59:00,LUNES  ,,MIERCOLES  ,,,,
2025-2,FIN,IFPN0008,IFPN0008C307,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G7,IFP00112C307,DUMI ALGORITMOS Y PROGRAMACION C3G7,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,25.07.2025,19.09.2025,16:00:00,17:59:00,,,,,VIERNES L701 CALLE78,,
2025-2,FIN,IFPN0008,IFPN0008C308,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G8,IFP00112C308,DUMI ALGORITMOS Y PROGRAMACION C3G8,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,23.07.2025,19.09.2025,14:00:00,15:59:00,,,MIERCOLES  ,,VIERNES  ,,
2025-2,FIN,IFPN0008,IFPN0008C308,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G8,IFP00112C308,DUMI ALGORITMOS Y PROGRAMACION C3G8,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,21.07.2025,15.09.2025,14:00:00,15:59:00,LUNES L701 CALLE78,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C309,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G9,IFP00112C309,DUMI ALGORITMOS Y PROGRAMACION C3G9,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,21.07.2025,15.09.2025,14:00:00,15:59:00,LUNES L901 CALLE78,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C309,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G9,IFP00112C309,DUMI ALGORITMOS Y PROGRAMACION C3G9,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,23.07.2025,19.09.2025,14:00:00,15:59:00,,,MIERCOLES  ,,VIERNES  ,,
2025-2,FIN,IFPN0008,IFPN0008C310,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G10,IFP00112C310,DUMI ALGORITMOS Y PROGRAMACION C3G10,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,25.07.2025,19.09.2025,18:00:00,19:59:00,,,,,VIERNES L901 CALLE78,,
2025-2,FIN,IFPN0008,IFPN0008C310,3,C3,NUCLEAR, ALGORITMOS Y PROGRAMACION C3G10,IFP00112C310,DUMI ALGORITMOS Y PROGRAMACION C3G10,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,21.07.2025,17.09.2025,18:00:00,19:59:00,LUNES  ,,MIERCOLES  ,,,,
2025-2,FIN,IFPN0008,IFPN0008C401,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G1,IFP00112C401,DUMI ALGORITMOS Y PROGRAMACION C4G1,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,22.09.2025,17.11.2025,10:00:00,11:59:00,LUNES L810 CALLE78,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C401,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G1,IFP00112C401,DUMI ALGORITMOS Y PROGRAMACION C4G1,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,26.09.2025,21.11.2025,10:00:00,11:59:00,,,,,VIERNES L713 CALLE78,,
2025-2,FIN,IFPN0008,IFPN0008C401,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G1,IFP00112C401,DUMI ALGORITMOS Y PROGRAMACION C4G1,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,24.09.2025,19.11.2025,10:00:00,11:59:00,,,MIERCOLES  ,,,,
2025-2,FIN,IFPN0008,IFPN0008C402,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G2,IFP00112C402,DUMI ALGORITMOS Y PROGRAMACION C4G2,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,24.09.2025,21.11.2025,12:00:00,13:59:00,,,MIERCOLES  ,,VIERNES  ,,
2025-2,FIN,IFPN0008,IFPN0008C402,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G2,IFP00112C402,DUMI ALGORITMOS Y PROGRAMACION C4G2,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,22.09.2025,17.11.2025,12:00:00,13:59:00,LUNES L810 CALLE78,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C403,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G3,IFP00112C403,DUMI ALGORITMOS Y PROGRAMACION C4G3,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,24.09.2025,21.11.2025,12:00:00,13:59:00,,,MIERCOLES  ,,VIERNES  ,,
2025-2,FIN,IFPN0008,IFPN0008C403,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G3,IFP00112C403,DUMI ALGORITMOS Y PROGRAMACION C4G3,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,22.09.2025,17.11.2025,12:00:00,13:59:00,LUNES L701 CALLE78,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C404,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G4,IFP00112C404,DUMI ALGORITMOS Y PROGRAMACION C4G4,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,22.09.2025,19.11.2025,06:00:00,07:59:00,LUNES L901 CALLE78,,MIERCOLES L901 CALLE78,,,,
2025-2,FIN,IFPN0008,IFPN0008C404,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G4,IFP00112C404,DUMI ALGORITMOS Y PROGRAMACION C4G4,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,26.09.2025,21.11.2025,06:00:00,07:59:00,,,,,VIERNES L801 CALLE78,,
2025-2,FIN,IFPN0008,IFPN0008C405,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G5,IFP00112C405,DUMI ALGORITMOS Y PROGRAMACION C4G5,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,22.09.2025,17.11.2025,06:00:00,07:59:00,LUNES L810 CALLE78,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C405,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G5,IFP00112C405,DUMI ALGORITMOS Y PROGRAMACION C4G5,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,26.09.2025,21.11.2025,06:00:00,07:59:00,,,,,VIERNES L701 CALLE78,,
2025-2,FIN,IFPN0008,IFPN0008C405,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G5,IFP00112C405,DUMI ALGORITMOS Y PROGRAMACION C4G5,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,24.09.2025,19.11.2025,06:00:00,07:59:00,,,MIERCOLES  ,,,,
2025-2,FIN,IFPN0008,IFPN0008C406,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G6,IFP00112C406,DUMI ALGORITMOS Y PROGRAMACION C4G6,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,24.09.2025,19.11.2025,06:00:00,07:59:00,,,MIERCOLES  ,,,,
2025-2,FIN,IFPN0008,IFPN0008C406,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G6,IFP00112C406,DUMI ALGORITMOS Y PROGRAMACION C4G6,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,26.09.2025,21.11.2025,06:00:00,07:59:00,,,,,VIERNES N410 CALLE79,,
2025-2,FIN,IFPN0008,IFPN0008C406,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G6,IFP00112C406,DUMI ALGORITMOS Y PROGRAMACION C4G6,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,22.09.2025,17.11.2025,06:00:00,07:59:00,LUNES N306 CALLE79,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C407,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G7,IFP00112C407,DUMI ALGORITMOS Y PROGRAMACION C4G7,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,22.09.2025,17.11.2025,08:00:00,09:59:00,LUNES N307 CALLE79,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C407,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G7,IFP00112C407,DUMI ALGORITMOS Y PROGRAMACION C4G7,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,24.09.2025,19.11.2025,08:00:00,09:59:00,,,MIERCOLES  ,,,,
2025-2,FIN,IFPN0008,IFPN0008C407,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G7,IFP00112C407,DUMI ALGORITMOS Y PROGRAMACION C4G7,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,26.09.2025,21.11.2025,08:00:00,09:59:00,,,,,VIERNES L814 CALLE78,,
2025-2,FIN,IFPN0008,IFPN0008C408,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G8,IFP00112C408,DUMI ALGORITMOS Y PROGRAMACION C4G8,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,22.09.2025,17.11.2025,14:00:00,15:59:00,LUNES L701 CALLE78,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C408,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G8,IFP00112C408,DUMI ALGORITMOS Y PROGRAMACION C4G8,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,26.09.2025,21.11.2025,14:00:00,15:59:00,,,,,VIERNES N306 CALLE79,,
2025-2,FIN,IFPN0008,IFPN0008C408,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G8,IFP00112C408,DUMI ALGORITMOS Y PROGRAMACION C4G8,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,24.09.2025,19.11.2025,14:00:00,15:59:00,,,MIERCOLES  ,,,,
2025-2,FIN,IFPN0008,IFPN0008C409,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G9,IFP00112C409,DUMI ALGORITMOS Y PROGRAMACION C4G9,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,26.09.2025,21.11.2025,16:00:00,17:59:00,,,,,VIERNES L701 CALLE78,,
2025-2,FIN,IFPN0008,IFPN0008C409,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G9,IFP00112C409,DUMI ALGORITMOS Y PROGRAMACION C4G9,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,24.09.2025,19.11.2025,16:00:00,17:59:00,,,MIERCOLES  ,,,,
2025-2,FIN,IFPN0008,IFPN0008C409,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G9,IFP00112C409,DUMI ALGORITMOS Y PROGRAMACION C4G9,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,22.09.2025,17.11.2025,16:00:00,17:59:00,LUNES N410 CALLE79,,,,,,
2025-2,FIN,IFPN0008,IFPN0008C410,3,C4,NUCLEAR, ALGORITMOS Y PROGRAMACION C4G10,IFP00112C410,DUMI ALGORITMOS Y PROGRAMACION C4G10,,,,,,,,,,,CRISTANCHO BOTERO SANDRA PATRICIA ,22.09.2025,21.11.2025,20:00:00,21:59:00,LUNES L713 CALLE78,,MIERCOLES L713 CALLE78,,VIERNES L713 CALLE78,,
2025-2,FIN,IFPN0009,IFPN0009S201,3,S2,NUCLEAR, CALCULO MULTIVARIADO S2G1,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,21.07.2025,19.11.2025,14:00:00,15:29:00,LUNES N612 CALLE79,,MIERCOLES N612 CALLE79,,,,
2025-2,FIN,IFPN0009,IFPN0009S202,3,S2,NUCLEAR, CALCULO MULTIVARIADO S2G2,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,08:00:00,09:29:00,,MARTES N508 CALLE79,,JUEVES N508 CALLE79,,,
2025-2,FIN,IFPN0009,IFPN0009S203,3,S2,NUCLEAR, CALCULO MULTIVARIADO S2G3,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,23.07.2025,19.11.2025,10:00:00,11:29:00,,,MIERCOLES N511 CALLE79,,,,
2025-2,FIN,IFPN0009,IFPN0009S203,3,S2,NUCLEAR, CALCULO MULTIVARIADO S2G3,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,21.07.2025,17.11.2025,10:00:00,11:29:00,LUNES N705 CALLE79,,,,,,
2025-2,FIN,IFPN0009,IFPN0009S204,3,S2,NUCLEAR, CALCULO MULTIVARIADO S2G4,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,16:00:00,17:29:00,,MARTES N404 CALLE79,,JUEVES N404 CALLE79,,,
2025-2,FIN,IFPN0009,IFPN0009S205,3,S2,NUCLEAR, CALCULO MULTIVARIADO S2G5,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,16:00:00,17:29:00,,MARTES N710 CALLE79,,JUEVES N710 CALLE79,,,
2025-2,FIN,IFPN0009,IFPN0009S206,3,S2,NUCLEAR, CALCULO MULTIVARIADO S2G6,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,23.07.2025,21.11.2025,10:00:00,11:29:00,,,MIERCOLES L804 CALLE78,,VIERNES L804 CALLE78,,
2025-2,FIN,IFPN0009,IFPN0009S207,3,S2,NUCLEAR, CALCULO MULTIVARIADO S2G7,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,18:00:00,19:29:00,,MARTES N612 CALLE79,,JUEVES N612 CALLE79,,,
2025-2,FIN,IFPN0009,IFPN0009S208,3,S2,NUCLEAR, CALCULO MULTIVARIADO S2G8,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,21.07.2025,19.11.2025,18:00:00,19:29:00,LUNES N612 CALLE79,,MIERCOLES N612 CALLE79,,,,
2025-2,FIN,IFPN0011,IFPN0011S201,3,S2,NUCLEAR,VISUALIZACION DE DATOS S2G1,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,25.07.2025,21.11.2025,10:00:00,11:29:00,,,,,VIERNES N407 CALLE79,,
2025-2,FIN,IFPN0011,IFPN0011S201,3,S2,NUCLEAR,VISUALIZACION DE DATOS S2G1,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,23.07.2025,19.11.2025,10:00:00,11:29:00,,,MIERCOLES SAL_BLOOMB CALLE79,,,,
2025-2,FIN,IFPN0012,IFPN0012S201,3,S2,NUCLEAR, MATEMATICAS DISCRETAS S2G1,IFP00142S201,DUMI  MATEMATICAS DISCRETAS S2G1,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,16:00:00,17:29:00,,MARTES N405 CALLE79,,JUEVES N405 CALLE79,,,
2025-2,FIN,IFPN0012,IFPN0012S202,3,S2,NUCLEAR, MATEMATICAS DISCRETAS S2G2,IFP00142S202,DUMI  MATEMATICAS DISCRETAS S2G2,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,20:00:00,21:29:00,,MARTES N510 CALLE79,,JUEVES N510 CALLE79,,,
2025-2,FIN,IFPN0012,IFPN0012S203,3,S2,NUCLEAR, MATEMATICAS DISCRETAS S2G3,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,08:00:00,09:29:00,,MARTES  ,,JUEVES  ,,,
2025-2,FIN,IFPN0012,IFPN0012S204,3,S2,NUCLEAR, MATEMATICAS DISCRETAS S2G4,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,10:00:00,11:29:00,,MARTES  ,,JUEVES  ,,,
2025-2,FIN,IFPN0013,IFPN0013S201,3,S2,NUCLEAR, ECUACIONES DIFERENCIALES S2G1,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,23.07.2025,21.11.2025,12:00:00,13:29:00,,,MIERCOLES L511 CALLE78,,VIERNES L511 CALLE78,,
2025-2,FIN,IFPN0013,IFPN0013S202,3,S2,NUCLEAR, ECUACIONES DIFERENCIALES S2G2,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,14:00:00,15:29:00,,MARTES N607 CALLE79,,JUEVES N607 CALLE79,,,
2025-2,FIN,IFPN0013,IFPN0013S203,3,S2,NUCLEAR, ECUACIONES DIFERENCIALES S2G3,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,23.07.2025,21.11.2025,16:00:00,17:29:00,,,MIERCOLES N706 CALLE79,,VIERNES N706 CALLE79,,
2025-2,FIN,IFPN0013,IFPN0013S204,3,S2,NUCLEAR, ECUACIONES DIFERENCIALES S2G4,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,22.07.2025,20.11.2025,12:00:00,13:29:00,,MARTES N607 CALLE79,,JUEVES N607 CALLE79,,,
2025-2,FIN,IFPN0013,IFPN0013S205,3,S2,NUCLEAR, ECUACIONES DIFERENCIALES S2G5,,,,,,,,,,,,,GRAJALES MEDINA DIANA MARIA ,23.07.2025,19.11.2025,12:00:00,13:29:00,,,MIERCOLES L815 CALLE78,,,,
